,Location,latitude,longitude,Venue,Venue Latitude,Venue Longitude,Category,ZIP
8906,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95160
8907,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95103
8908,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95161
8909,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95173
8910,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95109
8911,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95171
8912,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95101
8913,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95192
8914,SAN JOSE,37.189396,-121.705327,Peet's Coffee & Tea,37.150863,-121.656328,Coffee Shop,95106
8915,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95159
8916,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95152
8917,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95170
8918,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95114
8919,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95137
8920,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95158
8921,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95154
8922,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95102
8923,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95142
8924,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95150
8925,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95194
8926,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95156
8927,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95157
8928,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95196
8929,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95193
8930,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95164
8931,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95172
8932,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95191
8933,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95155
8934,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95108
8935,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95115
8936,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95190
8937,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95160
8938,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95103
8939,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95161
8940,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95173
8941,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95109
8942,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95171
8943,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95101
8944,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95192
8945,SAN JOSE,37.189396,-121.705327,Starbucks,37.14395326,-121.664326,Coffee Shop,95106
8946,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95159
8947,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95152
8948,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95170
8949,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95114
8950,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95137
8951,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95158
8952,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95154
8953,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95102
8954,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95142
8955,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95150
8956,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95194
8957,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95156
8958,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95157
8959,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95196
8960,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95193
8961,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95164
8962,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95172
8963,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95191
8964,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95155
8965,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95108
8966,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95115
8967,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95190
8968,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95160
8969,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95103
8970,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95161
8971,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95173
8972,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95109
8973,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95171
8974,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95101
8975,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95192
8976,SAN JOSE,37.189396,-121.705327,Five Guys,37.151363875868974,-121.65621005706159,Burger Joint,95106
8977,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95159
8978,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95152
8979,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95170
8980,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95114
8981,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95137
8982,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95158
8983,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95154
8984,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95102
8985,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95142
8986,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95150
8987,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95194
8988,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95156
8989,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95157
8990,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95196
8991,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95193
8992,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95164
8993,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95172
8994,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95191
8995,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95155
8996,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95108
8997,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95115
8998,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95190
8999,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95160
9000,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95103
9001,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95161
9002,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95173
9003,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95109
9004,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95171
9005,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95101
9006,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95192
9007,SAN JOSE,37.189396,-121.705327,Jonty's Vietnamese Eatery,37.12921887907052,-121.65032632202342,Vietnamese Restaurant,95106
9008,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95159
9009,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95152
9010,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95170
9011,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95114
9012,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95137
9013,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95158
9014,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95154
9015,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95102
9016,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95142
9017,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95150
9018,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95194
9019,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95156
9020,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95157
9021,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95196
9022,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95193
9023,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95164
9024,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95172
9025,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95191
9026,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95155
9027,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95108
9028,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95115
9029,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95190
9030,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95160
9031,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95103
9032,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95161
9033,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95173
9034,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95109
9035,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95171
9036,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95101
9037,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95192
9038,SAN JOSE,37.189396,-121.705327,Trader Joe's,37.13124367555373,-121.6383637446971,Grocery Store,95106
9039,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95159
9040,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95152
9041,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95170
9042,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95114
9043,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95137
9044,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95158
9045,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95154
9046,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95102
9047,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95142
9048,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95150
9049,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95194
9050,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95156
9051,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95157
9052,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95196
9053,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95193
9054,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95164
9055,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95172
9056,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95191
9057,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95155
9058,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95108
9059,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95115
9060,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95190
9061,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95160
9062,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95103
9063,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95161
9064,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95173
9065,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95109
9066,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95171
9067,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95101
9068,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95192
9069,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95106
9070,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95159
9071,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95152
9072,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95170
9073,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95114
9074,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95137
9075,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95158
9076,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95154
9077,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95102
9078,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95142
9079,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95150
9080,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95194
9081,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95156
9082,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95157
9083,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95196
